ID,Prob1
94378, 0.09960
94379, 0.31993
94380, 0.46692
94381, 0.17655
94382, 0.24982
94383, 0.63993
94384, 0.35433
94385, 0.20640
94386, 0.20210
94387, 0.28878
94388, 0.12904
94389, 0.15691
94390, 0.39635
94391, 0.29771
94392, 0.56612
94393, 0.71776
94394, 0.20497
94395, 0.17513
94396, 0.13995
94397, 0.23354
94398, 0.33446
94399, 0.41728
94400, 0.71820
94401, 0.45610
94402, 0.52761
94403, 0.24100
94404, 0.22760
94405, 0.14344
94406, 0.17648
94407, 0.19078
94408, 0.29155
94409, 0.39922
94410, 0.30648
94411, 0.20038
94412, 0.37083
94413, 0.36622
94414, 0.25587
94415, 0.26637
94416, 0.16187
94417, 0.03507
94418, 0.46848
94419, 0.18398
94420, 0.27155
94421, 0.60959
94422, 0.40885
94423, 0.15046
94424, 0.21277
94425, 0.95275
94426, 0.25915
94427, 0.42757
94428, 0.31038
94429, 0.27203
94430, 0.25102
94431, 0.13705
94432, 0.32703
94433, 0.09828
94434, 0.77153
94435, 0.51850
94436, 0.27772
94437, 0.78806
94438, 0.21762
94439, 0.12867
94440, 0.05047
94441, 0.30202
94442, 0.24732
94443, 0.37419
94444, 0.35146
94445, 0.16743
94446, 0.56016
94447, 0.18534
94448, 0.22596
94449, 0.57662
94450, 0.39915
94451, 0.41708
94452, 0.27508
94453, 0.27425
94454, 0.52542
94455, 0.38975
94456, 0.64510
94457, 0.49417
94458, 0.56529
94459, 0.25904
94460, 0.13945
94461, 0.25654
94462, 0.15157
94463, 0.62458
94464, 0.29772
94465, 0.44085
94466, 0.38824
94467, 0.30226
94468, 0.42488
94469, 0.25491
94470, 0.18781
94471, 0.43440
94472, 0.31298
94473, 0.75021
94474, 0.32754
94475, 0.54295
94476, 0.34636
94477, 0.24773
94478, 0.31263
94479, 0.13492
94480, 0.16454
94481, 0.48464
94482, 0.21847
94483, 0.43207
94484, 0.12348
94485, 0.39748
94486, 0.34817
94487, 0.84254
94488, 0.37836
94489, 0.26059
94490, 0.36907
94491, 0.19464
94492, 0.89895
94493, 0.19716
94494, 0.32449
94495, 0.17968
94496, 0.77184
94497, 0.87188
94498, 0.17809
94499, 0.49561
94500, 0.24708
94501, 0.31374
94502, 0.39002
94503, 0.50378
94504, 0.19658
94505, 0.31450
94506, 0.50485
94507, 0.23093
94508, 0.27811
94509, 0.36588
94510, 0.36563
94511, 0.34990
94512, 0.51722
94513, 0.25532
94514, 0.39004
94515, 0.22818
94516, 0.12783
94517, 0.44111
94518, 0.43219
94519, 0.39445
94520, 0.31337
94521, 0.24553
94522, 0.67716
94523, 0.16297
94524, 0.44163
94525, 0.15151
94526, 0.09659
94527, 0.15121
94528, 0.21341
94529, 0.42501
94530, 0.27549
94531, 0.39448
94532, 0.33378
94533, 0.15490
94534, 0.17183
94535, 0.22286
94536, 0.23226
94537, 0.40732
94538, 0.79031
94539, 0.11935
94540, 0.11387
94541, 0.30503
94542, 0.60638
94543, 0.25803
94544, 0.38582
94545, 0.41173
94546, 0.21651
94547, 0.46391
94548, 0.20964
94549, 0.30939
94550, 0.28744
94551, 0.31472
94552, 0.17518
94553, 0.35915
94554, 0.32371
94555, 0.22994
94556, 0.40194
94557, 0.45949
94558, 0.12150
94559, 0.30833
94560, 0.13695
94561, 0.09583
94562, 0.28448
94563, 0.42334
94564, 0.48057
94565, 0.21132
94566, 0.21316
94567, 0.40573
94568, 0.05147
94569, 0.20937
94570, 0.15308
94571, 0.57030
94572, 0.65753
94573, 0.32685
94574, 0.14863
94575, 0.05658
94576, 0.26308
94577, 0.30842
94578, 0.30764
94579, 0.20769
94580, 0.19650
94581, 0.66833
94582, 0.07314
94583, 0.35094
94584, 0.28419
94585, 0.25062
94586, 0.59461
94587, 0.35141
94588, 0.36163
94589, 0.12901
94590, 0.44584
94591, 0.15136
94592, 0.27986
94593, 0.82567
94594, 0.21212
94595, 0.26663
94596, 0.41108
94597, 0.64761
94598, 0.45910
94599, 0.52320
94600, 0.38531
94601, 0.04933
94602, 0.29437
94603, 0.36050
94604, 0.35068
94605, 0.35930
94606, 0.62258
94607, 0.58107
94608, 0.43041
94609, 0.22433
94610, 0.46881
94611, 0.09141
94612, 0.30911
94613, 0.31405
94614, 0.23671
94615, 0.40255
94616, 0.20622
94617, 0.16944
94618, 0.32014
94619, 0.56627
94620, 0.56870
94621, 0.09331
94622, 0.14986
94623, 0.17935
94624, 0.33156
94625, 0.22681
94626, 0.37844
94627, 0.19955
94628, 0.47458
94629, 0.26485
94630, 0.54994
94631, 0.18873
94632, 0.22011
94633, 0.21890
94634, 0.45221
94635, 0.27730
94636, 0.32477
94637, 0.13789
94638, 0.85371
94639, 0.32361
94640, 0.01610
94641, 0.20938
94642, 0.57164
94643, 0.25311
94644, 0.50727
94645, 0.22997
94646, 0.08245
94647, 0.25724
94648, 0.17164
94649, 0.58244
94650, 0.39336
94651, 0.30712
94652, 0.60744
94653, 0.30665
94654, 0.21575
94655, 0.56890
94656, 0.38181
94657, 0.55126
94658, 0.02804
94659, 0.15024
94660, 0.07346
94661, 0.10884
94662, 0.18413
94663, 0.51396
94664, 0.26533
94665, 0.19194
94666, 0.85701
94667, 0.26591
94668, 0.22044
94669, 0.42002
94670, 0.27715
94671, 0.26539
94672, 0.28715
94673, 0.27817
94674, 0.21957
94675, 0.30086
94676, 0.12663
94677, 0.71932
94678, 0.20923
94679, 0.35547
94680, 0.33046
94681, 0.10695
94682, 0.52956
94683, 0.46910
94684, 0.18762
94685, 0.67070
94686, 0.16472
94687, 0.22207
94688, 0.08800
94689, 0.07988
94690, 0.39938
94691, 0.20342
94692, 0.27897
94693, 0.34332
94694, 0.27119
94695, 0.17581
94696, 0.29821
94697, 0.22592
94698, 0.25588
94699, 0.24632
94700, 0.31367
94701, 0.15650
94702, 0.57830
94703, 0.21607
94704, 0.06451
94705, 0.24909
94706, 0.54633
94707, 0.27889
94708, 0.44314
94709, 0.22931
94710, 0.44788
94711, 0.53184
94712, 0.23166
94713, 0.32018
94714, 0.11217
94715, 0.29782
94716, 0.12696
94717, 0.27901
94718, 0.84843
94719, 0.47143
94720, 0.26316
94721, 0.30347
94722, 0.51053
94723, 0.26460
94724, 0.22527
94725, 0.14963
94726, 0.52616
94727, 0.51261
94728, 0.33677
94729, 0.76874
94730, 0.25509
94731, 0.02955
94732, 0.15700
94733, 0.11678
94734, 0.35466
94735, 0.37732
94736, 0.13045
94737, 0.20662
94738, 0.64241
94739, 0.30765
94740, 0.27610
94741, 0.29505
94742, 0.61363
94743, 0.16196
94744, 0.67091
94745, 0.69826
94746, 0.36850
94747, 0.35128
94748, 0.41410
94749, 0.13737
94750, 0.29559
94751, 0.79026
94752, 0.10679
94753, 0.13243
94754, 0.60080
94755, 0.33242
94756, 0.29417
94757, 0.31952
94758, 0.55932
94759, 0.38090
94760, 0.30317
94761, 0.09124
94762, 0.12890
94763, 0.28252
94764, 0.55169
94765, 0.21399
94766, 0.27873
94767, 0.75478
94768, 0.52949
94769, 0.28720
94770, 0.32763
94771, 0.15858
94772, 0.19552
94773, 0.63994
94774, 0.28305
94775, 0.15180
94776, 0.22561
94777, 0.17410
94778, 0.68253
94779, 0.43056
94780, 0.17810
94781, 0.75112
94782, 0.54600
94783, 0.17889
94784, 0.06855
94785, 0.59735
94786, 0.57748
94787, 0.05884
94788, 0.22161
94789, 0.54333
94790, 0.26968
94791, 0.36527
94792, 0.57125
94793, 0.69816
94794, 0.07379
94795, 0.32081
94796, 0.13366
94797, 0.13425
94798, 0.23711
94799, 0.20082
94800, 0.40595
94801, 0.32407
94802, 0.24553
94803, 0.46591
94804, 0.29799
94805, 0.14385
94806, 0.25378
94807, 0.41120
94808, 0.69818
94809, 0.81521
94810, 0.21904
94811, 0.31201
94812, 0.75014
94813, 0.33942
94814, 0.62593
94815, 0.09348
94816, 0.38655
94817, 0.21511
94818, 0.36806
94819, 0.34258
94820, 0.33366
94821, 0.33759
94822, 0.28366
94823, 0.30376
94824, 0.08854
94825, 0.04488
94826, 0.45965
94827, 0.25782
94828, 0.31824
94829, 0.30688
94830, 0.38184
94831, 0.71972
94832, 0.15762
94833, 0.07225
94834, 0.33463
94835, 0.21538
94836, 0.25351
94837, 0.31950
94838, 0.56625
94839, 0.25203
94840, 0.52953
94841, 0.21849
94842, 0.24895
94843, 0.36214
94844, 0.10278
94845, 0.05237
94846, 0.27716
94847, 0.22276
94848, 0.25597
94849, 0.31078
94850, 0.16459
94851, 0.57565
94852, 0.34540
94853, 0.25492
94854, 0.20759
94855, 0.42499
94856, 0.15005
94857, 0.52290
94858, 0.17849
94859, 0.79858
94860, 0.26148
94861, 0.16630
94862, 0.47104
94863, 0.26578
94864, 0.10001
94865, 0.05994
94866, 0.30449
94867, 0.52889
94868, 0.79175
94869, 0.20878
94870, 0.50097
94871, 0.77260
94872, 0.77663
94873, 0.14165
94874, 0.63522
94875, 0.43883
94876, 0.59685
94877, 0.24618
94878, 0.25531
94879, 0.27171
94880, 0.50001
94881, 0.30092
94882, 0.16647
94883, 0.69559
94884, 0.16468
94885, 0.42605
94886, 0.07062
94887, 0.54851
94888, 0.15022
94889, 0.08935
94890, 0.26110
94891, 0.84019
94892, 0.30503
94893, 0.19827
94894, 0.31678
94895, 0.19737
94896, 0.03392
94897, 0.20701
94898, 0.24492
94899, 0.17311
94900, 0.07208
94901, 0.52877
94902, 0.56498
94903, 0.75883
94904, 0.68316
94905, 0.26787
94906, 0.14950
94907, 0.32860
94908, 0.12725
94909, 0.19044
94910, 0.16366
94911, 0.37195
94912, 0.66188
94913, 0.22417
94914, 0.38465
94915, 0.30267
94916, 0.15275
94917, 0.22642
94918, 0.44471
94919, 0.25794
94920, 0.16690
94921, 0.41105
94922, 0.35581
94923, 0.67423
94924, 0.10507
94925, 0.49008
94926, 0.45675
94927, 0.60932
94928, 0.40314
94929, 0.46311
94930, 0.02420
94931, 0.29035
94932, 0.20836
94933, 0.04352
94934, 0.05852
94935, 0.13098
94936, 0.28722
94937, 0.07372
94938, 0.23587
94939, 0.06007
94940, 0.69733
94941, 0.64870
94942, 0.11405
94943, 0.05566
94944, 0.52765
94945, 0.70179
94946, 0.33284
94947, 0.39208
94948, 0.40778
94949, 0.14832
94950, 0.46568
94951, 0.17279
94952, 0.12576
94953, 0.43853
94954, 0.28810
94955, 0.43208
94956, 0.14008
94957, 0.19144
94958, 0.15524
94959, 0.17462
94960, 0.58832
94961, 0.07852
94962, 0.21130
94963, 0.30047
94964, 0.86323
94965, 0.38594
94966, 0.30765
94967, 0.25558
94968, 0.43794
94969, 0.28746
94970, 0.71789
94971, 0.15344
94972, 0.27109
94973, 0.43316
94974, 0.41278
94975, 0.29580
94976, 0.19091
94977, 0.46985
94978, 0.21767
94979, 0.51441
94980, 0.27104
94981, 0.11133
94982, 0.39709
94983, 0.10822
94984, 0.20333
94985, 0.57170
94986, 0.78050
94987, 0.04017
94988, 0.43329
94989, 0.26910
94990, 0.81561
94991, 0.59567
94992, 0.40791
94993, 0.24076
94994, 0.18601
94995, 0.11845
94996, 0.71635
94997, 0.55927
94998, 0.03833
94999, 0.85051
95000, 0.43915
95001, 0.23345
95002, 0.35439
95003, 0.64768
95004, 0.75988
95005, 0.22284
95006, 0.45351
95007, 0.69881
95008, 0.25825
95009, 0.10778
95010, 0.26168
95011, 0.21527
95012, 0.35236
95013, 0.32084
95014, 0.22377
95015, 0.09855
95016, 0.16933
95017, 0.14966
95018, 0.10192
95019, 0.25905
95020, 0.08138
95021, 0.44532
95022, 0.37034
95023, 0.29281
95024, 0.13702
95025, 0.39083
95026, 0.42324
95027, 0.19873
95028, 0.27106
95029, 0.09746
95030, 0.24346
95031, 0.03104
95032, 0.17717
95033, 0.37989
95034, 0.22491
95035, 0.42464
95036, 0.65792
95037, 0.08508
95038, 0.46116
95039, 0.25568
95040, 0.24688
95041, 0.28515
95042, 0.50412
95043, 0.34699
95044, 0.13711
95045, 0.26705
95046, 0.34071
95047, 0.25068
95048, 0.05586
95049, 0.26379
95050, 0.66630
95051, 0.24417
95052, 0.37323
95053, 0.27607
95054, 0.33954
95055, 0.73328
95056, 0.36449
95057, 0.29788
95058, 0.20529
95059, 0.34038
95060, 0.26603
95061, 0.52860
95062, 0.39938
95063, 0.43375
95064, 0.68142
95065, 0.34807
95066, 0.24718
95067, 0.68957
95068, 0.52382
95069, 0.26844
95070, 0.31698
95071, 0.29860
95072, 0.19562
95073, 0.15485
95074, 0.38966
95075, 0.72781
95076, 0.13890
95077, 0.46735
95078, 0.49403
95079, 0.48349
95080, 0.18572
95081, 0.54465
95082, 0.25849
95083, 0.24824
95084, 0.41504
95085, 0.50609
95086, 0.68548
95087, 0.23757
95088, 0.56705
95089, 0.03923
95090, 0.08550
95091, 0.34367
95092, 0.81263
95093, 0.38340
95094, 0.27582
95095, 0.62372
95096, 0.28961
95097, 0.52906
95098, 0.24774
95099, 0.30443
95100, 0.32534
95101, 0.23561
95102, 0.76834
95103, 0.27177
95104, 0.74519
95105, 0.23832
95106, 0.31380
95107, 0.47495
95108, 0.08913
95109, 0.18743
95110, 0.55219
95111, 0.46734
95112, 0.64297
95113, 0.29816
95114, 0.28968
95115, 0.42164
95116, 0.23182
95117, 0.39338
95118, 0.18864
95119, 0.35540
95120, 0.36852
95121, 0.64259
95122, 0.43367
95123, 0.23664
95124, 0.24831
95125, 0.52861
95126, 0.17646
95127, 0.56372
95128, 0.11384
95129, 0.30381
95130, 0.54513
95131, 0.28248
95132, 0.24236
95133, 0.19643
95134, 0.19106
95135, 0.61159
95136, 0.65971
95137, 0.76663
95138, 0.53643
95139, 0.58862
95140, 0.38122
95141, 0.17615
95142, 0.43289
95143, 0.26779
95144, 0.28789
95145, 0.32728
95146, 0.44312
95147, 0.44675
95148, 0.56038
95149, 0.04876
95150, 0.25655
95151, 0.26720
95152, 0.19374
95153, 0.40811
95154, 0.41147
95155, 0.20674
95156, 0.22980
95157, 0.38100
95158, 0.31050
95159, 0.54712
95160, 0.31993
95161, 0.31746
95162, 0.32831
95163, 0.18753
95164, 0.24714
95165, 0.36426
95166, 0.60928
95167, 0.39276
95168, 0.24168
95169, 0.34363
95170, 0.19364
95171, 0.18808
95172, 0.05824
95173, 0.11336
95174, 0.49935
95175, 0.43165
95176, 0.21804
95177, 0.46602
95178, 0.65321
95179, 0.16745
95180, 0.89727
95181, 0.55897
95182, 0.22905
95183, 0.71708
95184, 0.21066
95185, 0.12693
95186, 0.27020
95187, 0.13932
95188, 0.23523
95189, 0.30162
95190, 0.07498
95191, 0.41715
95192, 0.17882
95193, 0.27244
95194, 0.67830
95195, 0.13226
95196, 0.39211
95197, 0.50615
95198, 0.18572
95199, 0.48561
95200, 0.64675
95201, 0.38223
95202, 0.53992
95203, 0.49502
95204, 0.38534
95205, 0.25471
95206, 0.49586
95207, 0.45136
95208, 0.07334
95209, 0.24514
95210, 0.17217
95211, 0.16340
95212, 0.25954
95213, 0.70540
95214, 0.54447
95215, 0.36393
95216, 0.19463
95217, 0.22380
95218, 0.18276
95219, 0.39953
95220, 0.32165
95221, 0.22359
95222, 0.12667
95223, 0.26469
95224, 0.35572
95225, 0.54249
95226, 0.71312
95227, 0.55887
95228, 0.39457
95229, 0.28590
95230, 0.21542
95231, 0.33793
95232, 0.88754
95233, 0.20027
95234, 0.20072
95235, 0.52204
95236, 0.37511
95237, 0.27877
95238, 0.32243
95239, 0.39401
95240, 0.48715
95241, 0.30361
95242, 0.32878
95243, 0.21444
95244, 0.24678
95245, 0.15066
95246, 0.64820
95247, 0.37861
95248, 0.14859
95249, 0.37790
95250, 0.32463
95251, 0.55450
95252, 0.12814
95253, 0.76060
95254, 0.43135
95255, 0.41553
95256, 0.20181
95257, 0.28655
95258, 0.23179
95259, 0.38270
95260, 0.41384
95261, 0.65719
95262, 0.23699
95263, 0.29873
95264, 0.18233
95265, 0.20573
95266, 0.04761
95267, 0.30564
95268, 0.54494
95269, 0.37046
95270, 0.09987
95271, 0.47799
95272, 0.60863
95273, 0.28855
95274, 0.46399
95275, 0.50590
95276, 0.18322
95277, 0.14999
95278, 0.15596
95279, 0.46027
95280, 0.19632
95281, 0.25990
95282, 0.22979
95283, 0.17211
95284, 0.82105
95285, 0.19484
95286, 0.20310
95287, 0.08380
95288, 0.30553
95289, 0.72410
95290, 0.14981
95291, 0.18480
95292, 0.12921
95293, 0.66978
95294, 0.30829
95295, 0.06712
95296, 0.18654
95297, 0.30444
95298, 0.33053
95299, 0.51500
95300, 0.14022
95301, 0.18628
95302, 0.31288
95303, 0.18332
95304, 0.16737
95305, 0.38365
95306, 0.03621
95307, 0.37917
95308, 0.27316
95309, 0.37380
95310, 0.19203
95311, 0.19009
95312, 0.25192
95313, 0.18429
95314, 0.13235
95315, 0.03607
95316, 0.30710
95317, 0.28977
95318, 0.16405
95319, 0.04757
95320, 0.16963
95321, 0.04751
95322, 0.35143
95323, 0.36640
95324, 0.73123
95325, 0.21416
95326, 0.58829
95327, 0.58887
95328, 0.33648
95329, 0.24651
95330, 0.22175
95331, 0.20872
95332, 0.32320
95333, 0.44097
95334, 0.26165
95335, 0.27394
95336, 0.05752
95337, 0.75295
95338, 0.18639
95339, 0.67909
95340, 0.16238
95341, 0.17897
95342, 0.73102
95343, 0.29450
95344, 0.29451
95345, 0.36760
95346, 0.32112
95347, 0.72517
95348, 0.31311
95349, 0.47028
95350, 0.15485
95351, 0.66398
95352, 0.30277
95353, 0.80298
95354, 0.77302
95355, 0.33642
95356, 0.14742
95357, 0.31580
95358, 0.23473
95359, 0.63691
95360, 0.45165
95361, 0.45954
95362, 0.77204
95363, 0.30809
95364, 0.27036
95365, 0.25590
95366, 0.11442
95367, 0.76557
95368, 0.39743
95369, 0.57971
95370, 0.31012
95371, 0.15910
95372, 0.94837
95373, 0.45954
95374, 0.23920
95375, 0.17717
95376, 0.28286
95377, 0.23640
95378, 0.24617
95379, 0.13461
95380, 0.23092
95381, 0.32757
95382, 0.15884
95383, 0.34866
95384, 0.07966
95385, 0.15405
95386, 0.14194
95387, 0.61262
95388, 0.53008
95389, 0.13344
95390, 0.23828
95391, 0.58870
95392, 0.43594
95393, 0.20416
95394, 0.07109
95395, 0.11157
95396, 0.42410
95397, 0.29330
95398, 0.24453
95399, 0.20153
95400, 0.43777
95401, 0.37454
95402, 0.42094
95403, 0.21834
95404, 0.21468
95405, 0.44590
95406, 0.42151
95407, 0.19177
95408, 0.10189
95409, 0.42008
95410, 0.10264
95411, 0.72220
95412, 0.40625
95413, 0.41951
95414, 0.81985
95415, 0.51394
95416, 0.57674
95417, 0.51229
95418, 0.08542
95419, 0.33065
95420, 0.10823
95421, 0.22578
95422, 0.17051
95423, 0.22933
95424, 0.38301
95425, 0.11799
95426, 0.11516
95427, 0.43211
95428, 0.44104
95429, 0.53771
95430, 0.84159
95431, 0.30588
95432, 0.84722
95433, 0.36956
95434, 0.06279
95435, 0.09247
95436, 0.30513
95437, 0.42436
95438, 0.67628
95439, 0.23634
95440, 0.65401
95441, 0.32159
95442, 0.65406
95443, 0.14193
95444, 0.60711
95445, 0.47629
95446, 0.40549
95447, 0.51091
95448, 0.27167
95449, 0.22100
95450, 0.44615
95451, 0.73066
95452, 0.75156
95453, 0.84546
95454, 0.18667
95455, 0.45404
95456, 0.24164
95457, 0.19167
95458, 0.68966
95459, 0.10191
95460, 0.41832
95461, 0.13437
95462, 0.42345
95463, 0.24736
95464, 0.43424
95465, 0.45632
95466, 0.48413
95467, 0.42087
95468, 0.37674
95469, 0.85710
95470, 0.55128
95471, 0.03936
95472, 0.57544
95473, 0.15250
95474, 0.09991
95475, 0.89024
95476, 0.32021
95477, 0.13257
95478, 0.15113
95479, 0.48969
95480, 0.48010
95481, 0.28826
95482, 0.43176
95483, 0.45562
95484, 0.63592
95485, 0.43478
95486, 0.28181
95487, 0.26693
95488, 0.23323
95489, 0.22367
95490, 0.25136
95491, 0.60986
95492, 0.15685
95493, 0.25137
95494, 0.17144
95495, 0.24324
95496, 0.31308
95497, 0.43498
95498, 0.27560
95499, 0.04156
95500, 0.43179
95501, 0.30124
95502, 0.27843
95503, 0.59249
95504, 0.21928
95505, 0.31366
95506, 0.36561
95507, 0.35840
95508, 0.62022
95509, 0.13937
95510, 0.59308
95511, 0.25523
95512, 0.53706
95513, 0.64617
95514, 0.14756
95515, 0.34688
95516, 0.24370
95517, 0.60178
95518, 0.62510
95519, 0.44290
95520, 0.40350
95521, 0.36003
95522, 0.38493
95523, 0.30067
95524, 0.21148
95525, 0.46775
95526, 0.25949
95527, 0.53395
95528, 0.65926
95529, 0.38115
95530, 0.19987
95531, 0.34125
95532, 0.53799
95533, 0.23696
95534, 0.13062
95535, 0.41716
95536, 0.25848
95537, 0.60875
95538, 0.37623
95539, 0.39697
95540, 0.65319
95541, 0.40289
95542, 0.25861
95543, 0.56507
95544, 0.39494
95545, 0.55435
95546, 0.24581
95547, 0.30296
95548, 0.64057
95549, 0.20488
95550, 0.20240
95551, 0.45300
95552, 0.11742
95553, 0.81561
95554, 0.20358
95555, 0.50001
95556, 0.28900
95557, 0.01479
95558, 0.21091
95559, 0.37038
95560, 0.26487
95561, 0.58081
95562, 0.26985
95563, 0.07848
95564, 0.18837
95565, 0.17360
95566, 0.13646
95567, 0.31001
95568, 0.55883
95569, 0.34754
95570, 0.25514
95571, 0.29080
95572, 0.18621
95573, 0.14795
95574, 0.43974
95575, 0.30055
95576, 0.26735
95577, 0.15822
95578, 0.50682
95579, 0.13526
95580, 0.46335
95581, 0.31057
95582, 0.08817
95583, 0.12201
95584, 0.16080
95585, 0.41936
95586, 0.25269
95587, 0.52132
95588, 0.66547
95589, 0.23662
95590, 0.79871
95591, 0.25416
95592, 0.31084
95593, 0.18513
95594, 0.13164
95595, 0.14206
95596, 0.34484
95597, 0.14048
95598, 0.30563
95599, 0.30589
95600, 0.15266
95601, 0.27146
95602, 0.24585
95603, 0.53882
95604, 0.18056
95605, 0.58072
95606, 0.32007
95607, 0.15888
95608, 0.03275
95609, 0.27702
95610, 0.48165
95611, 0.21089
95612, 0.23984
95613, 0.32696
95614, 0.25107
95615, 0.10714
95616, 0.40002
95617, 0.59715
95618, 0.32327
95619, 0.86468
95620, 0.20971
95621, 0.09800
95622, 0.16794
95623, 0.24904
95624, 0.16281
95625, 0.13528
95626, 0.22716
95627, 0.56592
95628, 0.51233
95629, 0.42698
95630, 0.78199
95631, 0.19361
95632, 0.16034
95633, 0.30214
95634, 0.29038
95635, 0.48695
95636, 0.46004
95637, 0.37986
95638, 0.44306
95639, 0.27067
95640, 0.46063
95641, 0.36831
95642, 0.59733
95643, 0.15250
95644, 0.25063
95645, 0.62303
95646, 0.26429
95647, 0.31733
95648, 0.21527
95649, 0.65875
95650, 0.46910
95651, 0.57914
95652, 0.14817
95653, 0.34495
95654, 0.08319
95655, 0.36925
95656, 0.27827
95657, 0.25554
95658, 0.10832
95659, 0.09310
95660, 0.85677
95661, 0.21505
95662, 0.32727
95663, 0.61093
95664, 0.43244
95665, 0.11246
95666, 0.45150
95667, 0.06110
95668, 0.22792
95669, 0.62884
95670, 0.32691
95671, 0.77436
95672, 0.42037
95673, 0.27810
95674, 0.09659
95675, 0.25629
95676, 0.23490
95677, 0.05780
95678, 0.29616
95679, 0.46013
95680, 0.74770
95681, 0.40418
95682, 0.02268
95683, 0.51422
95684, 0.29303
95685, 0.18099
95686, 0.45367
95687, 0.14453
95688, 0.56603
95689, 0.24678
95690, 0.25616
95691, 0.28167
95692, 0.11980
95693, 0.16508
95694, 0.26046
95695, 0.14602
95696, 0.56801
95697, 0.33128
95698, 0.32237
95699, 0.57887
95700, 0.58070
95701, 0.38172
95702, 0.27966
95703, 0.67744
95704, 0.56132
95705, 0.06271
95706, 0.29842
95707, 0.67519
95708, 0.34814
95709, 0.29291
95710, 0.46752
95711, 0.18936
95712, 0.55053
95713, 0.09863
95714, 0.11435
95715, 0.84008
95716, 0.29655
95717, 0.22827
95718, 0.50463
95719, 0.15822
95720, 0.22081
95721, 0.23249
95722, 0.17607
95723, 0.18270
95724, 0.22349
95725, 0.65540
95726, 0.10381
95727, 0.34770
95728, 0.70746
95729, 0.17403
95730, 0.46132
95731, 0.45684
95732, 0.39199
95733, 0.23622
95734, 0.53046
95735, 0.59926
95736, 0.40013
95737, 0.22843
95738, 0.04385
95739, 0.25290
95740, 0.08964
95741, 0.28084
95742, 0.37627
95743, 0.35644
95744, 0.36589
95745, 0.83995
95746, 0.30606
95747, 0.28277
95748, 0.94858
95749, 0.07328
95750, 0.20632
95751, 0.70447
95752, 0.28057
95753, 0.23489
95754, 0.45799
95755, 0.36453
95756, 0.58499
95757, 0.21893
95758, 0.19665
95759, 0.35298
95760, 0.11432
95761, 0.17034
95762, 0.19190
95763, 0.32077
95764, 0.28305
95765, 0.40181
95766, 0.39345
95767, 0.32735
95768, 0.28317
95769, 0.35267
95770, 0.03273
95771, 0.19660
95772, 0.48648
95773, 0.19312
95774, 0.29870
95775, 0.30285
95776, 0.43286
95777, 0.66188
95778, 0.52205
95779, 0.27043
95780, 0.20014
95781, 0.31581
95782, 0.28739
95783, 0.26975
95784, 0.26931
95785, 0.16130
95786, 0.12982
95787, 0.35260
95788, 0.19286
95789, 0.37115
95790, 0.52259
95791, 0.15742
95792, 0.31955
95793, 0.27472
95794, 0.36982
95795, 0.71955
95796, 0.13316
95797, 0.37665
95798, 0.24126
95799, 0.08626
95800, 0.18222
95801, 0.15106
95802, 0.23365
95803, 0.12531
95804, 0.18265
95805, 0.70129
95806, 0.27046
95807, 0.10460
95808, 0.22743
95809, 0.27253
95810, 0.19620
95811, 0.50667
95812, 0.76111
95813, 0.04955
95814, 0.26262
95815, 0.39972
95816, 0.58574
95817, 0.24873
95818, 0.35154
95819, 0.19254
95820, 0.24957
95821, 0.42652
95822, 0.72059
95823, 0.09090
95824, 0.06438
95825, 0.30074
95826, 0.18391
95827, 0.25390
95828, 0.23389
95829, 0.64953
95830, 0.08477
95831, 0.30957
95832, 0.59199
95833, 0.12982
95834, 0.26512
95835, 0.30130
95836, 0.67039
95837, 0.80594
95838, 0.12835
95839, 0.18984
95840, 0.33944
95841, 0.34384
95842, 0.18693
95843, 0.69724
95844, 0.14851
95845, 0.35815
95846, 0.44741
95847, 0.32285
95848, 0.24640
95849, 0.22390
95850, 0.16495
95851, 0.13721
95852, 0.36704
95853, 0.12708
95854, 0.56130
95855, 0.54440
95856, 0.55242
95857, 0.59324
95858, 0.19898
95859, 0.19179
95860, 0.42472
95861, 0.47333
95862, 0.33259
95863, 0.20745
95864, 0.73590
95865, 0.37535
95866, 0.20477
95867, 0.15377
95868, 0.56453
95869, 0.39378
95870, 0.30711
95871, 0.42612
95872, 0.35596
95873, 0.30598
95874, 0.18163
95875, 0.18077
95876, 0.23410
95877, 0.26348
95878, 0.53547
95879, 0.45708
95880, 0.19793
95881, 0.59534
95882, 0.67917
95883, 0.47929
95884, 0.16202
95885, 0.11903
95886, 0.51049
95887, 0.70382
95888, 0.24576
95889, 0.29884
95890, 0.11354
95891, 0.18666
95892, 0.19942
95893, 0.18046
95894, 0.32284
95895, 0.41279
95896, 0.46037
95897, 0.27927
95898, 0.56700
95899, 0.35160
95900, 0.46773
95901, 0.39772
95902, 0.29755
95903, 0.20816
95904, 0.37810
95905, 0.46441
95906, 0.78713
95907, 0.13235
95908, 0.22691
95909, 0.21028
95910, 0.38643
95911, 0.61985
95912, 0.09934
95913, 0.19820
95914, 0.52493
95915, 0.55718
95916, 0.18566
95917, 0.48665
95918, 0.30361
95919, 0.27382
95920, 0.36268
95921, 0.10188
95922, 0.26497
95923, 0.52105
95924, 0.33621
95925, 0.41676
95926, 0.47096
95927, 0.36229
95928, 0.16963
95929, 0.37272
95930, 0.53251
95931, 0.17520
